,country,industry,industryKey,sector,sectorKey,longBusinessSummary,fullTimeEmployees,compensationAsOfEpochDate,dividendRate,dividendYield,exDividendDate,payoutRatio,fiveYearAvgDividendYield,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,impliedSharesOutstanding,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,forwardEps,pegRatio,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,52WeekChange,SandP52WeekChange,lastDividendValue,lastDividendDate,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk
0,Sweden,Electronic Gaming & Multimedia,,Communication Services,,"Starbreeze AB (publ) develops, creates, publishes, and distributes PC and console games in Europe and North America. The company operates through Game Sales, 3rd Party Publishing, Licenses, and Other segments. It offers its games under the PAYDAY brand. Starbreeze AB (publ) was incorporated in 1998 and is headquartered in Stockholm, Sweden.",192.0,,,,,,,1.701,1.9092308,-8.273334,1872126.0,1872126.0,2988250.0,1817270.0,1817270.0,369336512.0,0.171,0.565,0.5592457,0.270712,0.298769,,,SEK,148794032.0,0.17579001,1469082877.0,1334460032.0,,0.542,0.45793357,1703980800.0,1735603200.0,1719705600.0,,116098000.0,0.13,-0.03,,1:10,1400803200.0,0.225,0.63,,,,,STO,EQUITY,STAR-B.ST,STAR-B.ST,Starbreeze AB ser. B,Starbreeze AB (publ),1096873200,Europe/Stockholm,CEST,334572000.0,0.227,236064000.0,111222000.0,2.324,2.545,660419008.0,13.893,0.449,0.06369,0.18279,-46397248.0,154896992.0,,-0.07,0.32578,0.35744998,-1.67496,SEK,,,,,,
0,Poland,Electronic Gaming & Multimedia,,Communication Services,,"BoomBit S.A. develops and publishes computer games. It has operations in North and South America, Europe, Asia, Africa, Australia, and Oceania. The company was formerly known as AIDEM MEDIA SPÓLKA Z OGRANICZONA ODPOWIEDZIALNOSCIA. BoomBit S.A. was founded in 2010 and is based in Gdansk, Poland.",331.0,,0.35,0.035,1720051200.0,0.3763,,-0.469,10.752688,,2143.0,2143.0,2224.0,2497.0,2497.0,136400000.0,9.64,13.1,0.5941077,10.4346,11.07515,0.35,0.035,PLN,117406000.0,0.055219997,2173261.0,13640000.0,,5.747,1.7400382,1703980800.0,1735603200.0,1719705600.0,-0.241,12678000.0,0.93,,,,,0.511,6.357,,,,,WSE,EQUITY,BBT.WA,BBT.WA,BOOMBIT,BoomBit S.A.,1563260400,Europe/Warsaw,CEST,20424000.0,1.497,18469000.0,870000.0,1.097,1.103,229588000.0,1.105,16.952,0.08677,0.14393,-33280376.0,16821000.0,-0.236,-0.176,0.12121,0.08044,0.15258001,PLN,,,,,,
0,Germany,Auto Parts,,Consumer Cyclical,,"HWA AG develops and produces motorsport cars in Germany, Australia, and the United States. The company operates in two segments, Motor Racing and Vehicles/Vehicle Components. It participates in the FIA Formula 2 championship and FIA Formula 3 championship under the HWA RACELAB name; and participates in the ABB FIA Formula E championship as a racing team for the Mercedes-Benz EQ Formula E team. In addition, the company engages in the production of Mercedes-AMG GT4 and Mercedes-AMG GT3 MY cars. Further, it develops race and road cars. Additionally, the company provides operation of durability and regulation tests; vehicle components, mechanical assembly, modelling, logistics, and after-sales services. Furthermore, it develops, assemblies, and manages electrics and electronics, as well as engages in vacuum autoclave process services. The company is involved in certification and paint services. HWA AG was founded in 1998 and is headquartered in Affalterbach, Germany.",268.0,,,,1561507200.0,,,-0.019,,,3296.0,3296.0,3382.0,2651.0,2651.0,31175948.0,1.66,7.05,0.36324662,2.425,4.50265,,,EUR,30649224.0,-0.0054699997,,7250220.0,,3.692,1.1646805,1703980800.0,1735603200.0,1703980800.0,1.626,-469598.0,-0.07,,,,,0.357,-9.412,,,,,GER,EQUITY,H9W.DE,H9W.DE,HWA AG  INH.O.N.,HWA AG,1176966000,Europe/Berlin,CEST,4211488.0,0.628,-3256466.0,17284332.0,0.513,3.164,85825848.0,69.794,12.794,-0.057490002,-0.01877,-8803648.0,-9983000.0,1.524,-0.197,0.34762,-0.03794,-0.03539,EUR,,,,,,
0,Luxembourg,Real Estate Services,,Real Estate,,"Altisource Portfolio Solutions S.A. operates as an integrated service provider and marketplace for the real estate and mortgage industries in the United States and internationally. It operates through Servicer and Real Estate, and Origination segments. The Servicer and Real Estate segment offers property preservation, inspection, title insurance and settlement, real estate valuation, foreclosure trustee, and residential and commercial construction inspection and risk mitigation services. This segment provides Hubzu, an online real estate auction platform, as well as real estate auction, real estate brokerage, and asset management services; Equator, a software-as-a-service technology to manage real estate owned, short sales, foreclosure, bankruptcy, and eviction processes; a vendor invoicing and payment system; RentRange, a single and multi-family rental data, analytics, and rent-based valuation solution; REALSynergy, a commercial loan servicing platform; and NestRange, an automated residential valuation model and analytics solution. The Origination segment offers loan fulfillment, certification and certification insurance services, management services. In addition, it provides Lendors One Loan Automation, a marketplace to order services and a tool to automate components of the loan manufacturing process; TrelixAI, a technology to manage the workflow and automate components of the loan fulfillment, pre and post close quality, and service transfer processes; and ADMS, a document management and data analytics delivery platform. The company serves financial institutions, government-sponsored enterprises, banks, asset managers, servicers, investors, property management firms, real estate brokerages, insurance companies, mortgage bankers, originators, and correspondent and private money lenders. Altisource Portfolio Solutions S.A. was incorporated in 1999 and is headquartered in Luxembourg City, Luxembourg.",1071.0,1703980800.0,,,1355443200.0,,,0.941,,-4.5185184,13680.0,13680.0,90107.0,50850.0,50850.0,33620640.0,0.99,4.7,0.22570246,1.153,1.86245,,,USD,229475888.0,-0.28194,13625672.0,27109800.0,,-5.195,,1703980800.0,1735603200.0,1719705600.0,,-41998000.0,-1.51,-0.27,-0.06,,,1.541,118.348,,,,,NMS,EQUITY,ASPS,ASPS,Altisource Portfolio Solutions ,Altisource Portfolio Solutions S.A.,1249565400,America/New_York,EDT,29702000.0,1.096,1939000.0,225735008.0,0.168,0.198,148960000.0,,5.563,-0.01942,,-14495750.0,-12950000.0,,0.11,0.2728,0.01302,0.05325,USD,,7.0,7.0,7.0,2.0,5.0
0,Austria,Pollution & Treatment Controls,,Industrials,,"SW Umwelttechnik Stoiser & Wolschner AG engages in the development and production of precast concrete elements for infrastructure construction in Austria, Hungary, Romania, and Slovakia. It offers mineral oil separators, wastewater treatment and purification products, sewage treatment plants, prestressed concrete tanks, wall systems, and drinking water storage systems. The company was founded in 1910 and is based in Klagenfurt, Austria.",823.0,1388448000.0,3.3,0.078600004,1715299200.0,0.3499,4.78,0.441,4.4538703,,171.0,171.0,151.0,40.0,40.0,30491958.0,39.0,50.0,0.22260314,42.392,45.33,3.3,0.078571424,EUR,103059960.0,0.049990002,298618.0,725999.0,,56.647,0.7414338,1703980800.0,1735603200.0,1719705600.0,-0.963,6848000.0,9.43,,,,,0.752,5.422,,,,,VIE,EQUITY,SWUT.VI,SWUT.VI,SW Umwelttechnik AG,SW Umwelttechnik Stoiser & Wolschner AG,946886100,Europe/Amsterdam,CEST,1801000.0,2.481,19006000.0,74369000.0,0.356,0.915,136979008.0,180.832,188.677,0.05788,0.17237,730750.0,16502000.0,-0.963,0.114,0.40936002,0.13875,0.05096,EUR,,,,,,
0,Germany,Specialty Industrial Machinery,,Industrials,,"DATRON AG designs, develops, manufactures, and sells various machining systems worldwide. The company offers automation products, including automatic doors, interfaces to internal hardware and external automation, and software interfaces and solutions; CNC accessories and technologies, such as tool changers, sensor systems, vision systems, cooling/lubrication systems, clamping systems, axes extensions, chip/dust disposal products, and machine accessories and consumables; and CNC milling, dental milling, dispensing, and new and used dispensing machines. It provides dispensing systems; fuel cell components, includes end plates, current collectors, bipolar plate seals, and acrylic cover plates; and dispensing accessories, spray heads, needle compensations, sensors, workpiece sensors, level sensors, and distance sensors, as well as software products. In addition, the company offers industry milling tools, such as balanced reamer, crosscutter, MKD milling cutter, torus cutter, face radius, drilling tools, engraving tool, molding tool, thread milling cutter, deburring tool, insert tool, reamer, and foam cutter; various dental milling tools; tool accessories, comprising VacuCards, clamping systems, cooling lubricants, service-set for HF-spindles, changing stations, stop rings and insertion tools, spray cans and brackets, sliding nuts and centering bushes; and regrinding services. The company was formerly known as DATRON-Electronic GmbH and changed its name to DATRON AG in 2008. DATRON AG was founded in 1969 and is based in Mühltal, Germany.",,,0.2,0.0256,1719792000.0,2.0657,1.52,0.726,,7.264151,1085.0,1085.0,467.0,449.0,449.0,30481296.0,7.65,10.7,0.48708412,8.21,9.2105,0.2,0.025806451,EUR,,0.06237,,3958610.0,,8.698,0.88526094,1703980800.0,1735603200.0,1719705600.0,-0.261,3902973.0,-0.05,1.06,,,,,,,,,,GER,EQUITY,DAR.DE,DAR.DE,DATRON AG INH.O.N.,DATRON AG,1302678000,Europe/Berlin,CEST,5191467.0,,6202952.0,14703802.0,1.442,4.321,62579120.0,34.109,,0.0548,0.0943,-14069528.0,6377998.0,,-0.041,0.5909,0.09912,0.069759995,EUR,,,,,,
0,France,Software—Infrastructure,,Technology,,"Verimatrix SA provides security solutions that protect digital content, applications, and devices worldwide. It offers anti-piracy products, including Streamkeeper Pro, which safeguards the OTT content distribution ecosystem by disrupting pirate revenue streams; Streamkeeper Multi-DRM that offers secure content on any screen or platform; Streamkeeper Watermarking, which protects content with invisible client and server-side watermarking that can detect piracy; and Video Content Authority System (VCAS) for evolving networks. The company also provides threat defense solutions, such as App Shield that secures android and iOS apps; Code Shield, which secures code with an enterprise-grade security toolkit; Key Shield, that protects algorithm and builds secure cryptographic architectures; and Extended Threat Defense, a cybersecurity solution. It offers security solutions for various markets comprising automotive, e-sports and gaming, financial services, healthcare, Internet of Things, live sports, media and entertainment, pay TV, and streaming media, as well as for content owners. The company was formerly known as Inside Secure S.A. and changed its name to Verimatrix SA in July 2017. Verimatrix SA was incorporated in 1995 and is based in Meyreuil, France.",237.0,1640908800.0,,,,,,1.456,,-4.3625,27785.0,27785.0,33773.0,41038.0,41038.0,30267128.0,0.33,0.626,0.4895059,0.38438,0.4205675,,,EUR,57090372.0,-0.18337,51558876.0,85283904.0,,1.373,0.2541879,1703980800.0,1735603200.0,1719705600.0,,-11338000.0,-0.12,-0.08,,,,0.923,-17.427,,,,,PAR,EQUITY,VMX.PA,VMX.PA,VERIMATRIX,Verimatrix SA,1329724800,Europe/Paris,CEST,12642000.0,0.148,-3276000.0,39624000.0,1.359,1.487,61832000.0,33.737,0.723,-0.01487,-0.092209995,-7104000.0,-9217000.0,,0.006,0.68662,-0.05298,-0.05673,USD,,6.0,8.0,9.0,6.0,9.0
0,Luxembourg,Biotechnology,,Healthcare,,"Moolec Science SA, a science-based food ingredient company, focuses on developing real animal proteins in plants using molecular farming. It offers Chymosin SPC, a dairy ingredient; GLA SONOVA, a nutritional oil; POORK+, a plant-based, animal meat free ingredient with porcine proteins in soybeans; and BEEF+, a meat replacement product. It operates in the United States, Europe, and South America. The company was founded in 2020 and is based in Luxembourg.",,,,,,,,-0.544,,-3.375,400402.0,400402.0,17706.0,19160.0,19160.0,30343086.0,0.75,3.25,5.3942304,0.87986,1.319875,,,USD,,-1.2999201,,37460600.0,,0.188,4.308511,1719705600.0,1751241600.0,1719705600.0,,-7312200.0,-0.19,-0.24,,,,,,,,,,NCM,EQUITY,MLEC,MLEC,Moolec Science SA,Moolec Science SA,1614695400,America/New_York,EDT,,,-8181939.0,19820800.0,,1.687,5625100.0,290.811,0.146,-0.19211,-0.86424005,-19533008.0,-9328300.0,,0.683,0.08402,-1.4545399,-1.93021,USD,,,,,,
0,Germany,Biotechnology,,Healthcare,,"Medigene AG, a biotechnology company, focuses on the discovery and development of T-cell therapies for the treatment of cancer. The company's end-to-end platform enables the development of T cell receptor engineered T cell (TCR-T) therapies for multiple tumor indications. Its pipeline includes MDG1015, a TCR-T therapy product to treat multiple solid tumor indications; MDG10xx to treat multiple solid tumor; and MDG1011, a TCR-T immunotherapy candidate, which is in clinical development to treat blood cancer. It also focuses on dendritic cell vaccines. Medigene AG has a strategic partnership with BioNTech to develop TCRbased immunotherapies against cancer; and 2seventy bio, Inc. for the development of TCR immunotherapies, as well as a collaboration agreement with National Cancer Institute to evaluate the potential of T cell receptors to be used in new cell constructs for the treatment of solid tumors. It has operations in Germany, the United States, and Asia. The company has research collaboration with WuXi Biologics to design and co-research TCR-guided T Cell engagers (TCR-TCEs) for the treatment of difficult-to-treat tumors. Medigene AG was founded in 1994 and is headquartered in Munich, Germany.",87.0,1672444800.0,,,,,,0.841,,-2.2333333,6243.0,6243.0,7263.0,9300.0,9300.0,29786190.0,1.604,5.507753,4.000294,2.08644,2.6837957,,,EUR,15343423.0,-2.13981,14242559.0,14737600.0,,1.334,1.5067466,1703980800.0,1735603200.0,1719705600.0,,-15933000.0,-1.21,-0.9,,1:4,1378166400.0,2.061,-1.038,,,,,GER,EQUITY,MDG1.DE,MDG1.DE,MEDIGENE AG NA O.N.,Medigene AG,962348400,Europe/Berlin,CEST,14024000.0,0.952,-14781000.0,2545000.0,2.223,2.393,7446000.0,12.945,0.591,-0.27146,-0.63928,-6252000.0,-14173000.0,,-0.06,0.79936,-1.98509,-2.81194,EUR,,,,,,
0,Germany,Communication Equipment,,Technology,,"Mynaric AG develops and manufactures laser communication products for aerospace-based communication networks for government and commercial markets in the United States and internationally. It operates through Air and Space segments. The company's laser communication technology provides long-distance data transmission between moving objects for wireless space, airborne, and terrestrial applications. It offers CONDOR, an optical inter-satellite link flight terminal for satellite-to-satellite communications in space; and HAWK, an airborne flight terminal for air-to-air and air-to-ground links of airborne vehicles. Its products provide wireless connectivity solutions to link satellites, high-altitude platforms, unmanned aerial vehicles, and aircraft. Mynaric AG was incorporated in 2009 and is headquartered in Munich, Germany.",314.0,1703980800.0,,,,,,1.141,,-0.18140201,4815.0,4815.0,215431.0,130520.0,130520.0,32273644.0,0.659,7.58,5.987689,1.75314,4.051805,,,USD,71994904.0,,5644599.0,25273300.0,,-7.906,,1703980800.0,1735603200.0,1703980800.0,,-93528000.0,-4.23,-6.99,,,,13.357,-1.036,,,,,NMS,EQUITY,MYNA,MYNA,Mynaric AG - American Depositor,Mynaric AG,1636727400,America/New_York,EDT,23958000.0,3.792,-69478000.0,88055000.0,0.346,0.74,5390000.0,,0.223,-0.45951,,-21648124.0,-28984000.0,,-0.687,-2.10371,,-49.874733,EUR,,,,,,
0,Austria,Steel,,Basic Materials,,"Hutter & Schrantz Stahlbau AG operates as a steel construction company in Central Europe. The company was founded in 2006 and is based in Vienna, Austria.",566.0,,1.5,0.0761,1724025600.0,0.5405,3.57,0.025,10.648649,,80.0,80.0,27.0,8.0,8.0,29461352.0,19.4,21.6,0.30905384,20.606,20.5855,1.5,0.07614213,EUR,8489389.0,0.02942,,1495500.0,,24.676,0.7983466,1703980800.0,1735603200.0,1230681600.0,0.645,2804482.0,1.85,,,3:1,1201478400.0,0.089,1.672,,,,,VIE,EQUITY,HST.VI,HST.VI,Hutter & Schrantz Stahlbau AG,Hutter & Schrantz Stahlbau AG,946886100,Europe/Amsterdam,CEST,35812000.0,23.946,5076026.0,12869000.0,1.278,2.093,95327576.0,63.825,62.884,0.01464,0.067940004,3779511.0,12163330.0,0.643,-0.238,0.51369,0.05325,0.08068,EUR,,,,,,
0,Germany,Lumber & Wood Production,,Basic Materials,,"Delignit AG, together with its subsidiaries, engages in the development, production, and sale of ecological and hardwood-based materials and system solutions based on natural, renewable, and carbon neutral raw material wood in Germany. It also manufactures and sells cargo bay protection systems and security systems for light motor vehicle to original equipment manufacturers and retrofit equipment as cargo bay floors, walls, and partition walls; cabinet systems for motor caravans; and trunk covers for passenger cars. In addition, the company provides flooring solutions for automotive manufacturing plants, as well as for goods distribution centers and beech multiplex assortments; highly and medium compressed materials that are used in plant, machine, and transformer construction applications; and manufactures rail vehicles with floor system solutions for fire protection and sound insulation concepts, as well as special products for model making, musical instrument, and sport equipment. It offers its products and solutions under the Delignit, VANYCARE, Carbonwood, Dunacore, Feinholz, Festholz, and Panzerholz brand names. The company was founded in 1799 and is based in Blomberg, Germany. Delignit AG operates as a subsidiary of MBB SE.",393.0,,0.08,0.0299,1717718400.0,0.9286,0.71,0.605,20.42857,8.666666,5175.0,5175.0,5292.0,9044.0,9044.0,29293262.0,2.48,4.42,0.3928238,2.7992,3.4497,0.08,0.02919708,EUR,20707108.0,0.02622,4059053.0,10242400.0,,3.614,0.7913669,1703980800.0,1735603200.0,1719705600.0,-0.59,1955000.0,0.14,0.33,0.91,,,0.278,4.59,,,,,GER,EQUITY,DLX.DE,DLX.DE,DELIGNIT AG  INH.O.N.,Delignit AG,1190790000,Europe/Berlin,CEST,10975000.0,1.072,4511000.0,3618000.0,2.007,3.717,74571000.0,9.773,7.281,0.03272,0.059380002,6264000.0,10351000.0,-0.59,-0.238,0.36742002,0.060489997,0.03286,EUR,,,,,,
